LexicalClass,EntryID,LemmaID,Iconicity(M),Iconicity(bin),SignFrequency(M),SignFrequency(bin),SignFrequency(SD),SignFrequency(Z),SignFrequency(N),PercentUnknown,SignFrequency(M-Native),SignFrequency(SD-Native),SignFreqZ(native),SignFrequency(N-Native),PercentUnknown(Native),GlossConfirmation,PercentGlossAgreement,PercentGlossAgreement(Native),Iconicity(SD),Iconicity(Z),Iconicity(N),SubtLexUSLog10WF,Compound,Initialized,FingerspelledLoanSign,SignOnset(ms),SignOffset(ms),SignLength(ms),SignLength(bin),ClipLength(ms),SignType,MajorLocation,MinorLocation,SelectedFingers,Flexion,Movement,MinimalNeighborhoodDensity,MaximalNeighborhoodDensity,Parameter-BasedNeighborhoodDensity,SignTypeFrequency,MajorLocationFrequency,MinorLocationFrequency,SelectedFingersFrequency,FlexionFrequency,MovementFrequency,HandshapeFrequency,,Batch,Item,List,Repeat.1,Telic,TelicHow,repetition,telicity notes
Minor,what_for,what_for,3.148,medicon,5.867,hifreq,1.137,0.913284849,30,0.00%,5.944,1.211,0.823386501,18,0.00%,1,96.67%,100.00%,2.025,0.161,27,NA,0,0,0,500.5,1301.3,800.8,medlong,1968.64,OneHanded,Head,Eye,i,1,None,801,86,22,388,300,61,265,487,180,134,,D,94,2,0,,,,
Minor,but,but,2.25,loicon,5.654,hifreq,1.198,0.88336567,26,0.00%,5.688,1.25,0.833124189,16,0.00%,0,,,2.009,-0.348,24,5.353,0,1,0,500.5,1201.2,700.7,medlong,2168.84,SymmetricalOrAlternating,Neutral,Neutral,i,1,Straight,840,41,10,332,349,345,265,487,177,134,,D,30,3,0,,,,
Minor,many,many,3.783,medicon,5.423,hifreq,1.172,0.705808275,26,0.00%,5.75,1.065,0.833926281,16,0.00%,0,,,2.009,0.366,23,4.263,0,0,0,767.43,1534.87,767.43,medlong,2202.2,SymmetricalOrAlternating,Neutral,Neutral,imrp,7,BackAndForth,772,80,12,332,349,345,455,82,354,72,,D,65,3,0,,,,
Minor,where,where,1.7,loicon,6.24,hifreq,1.165,0.972466509,25,0.00%,6.214,1.311,0.898442156,14,0.00%,0,,,2.045,-0.498,30,4.97,0,0,0,500.5,900.9,400.4,medshort,1468.14,OneHanded,Neutral,Neutral,i,1,None,877,48,5,388,349,345,265,487,180,134,,C,86,3,0,,,,
Minor,yeah,yeah,3.229,medicon,5.704,hifreq,1.815,0.861260169,27,0.00%,5.875,1.962,0.979207302,16,0.00%,0,,,2.025,0.118,35,5.183,0,1,0,533.87,1167.84,633.97,medshort,1901.9,OneHanded,Neutral,Neutral,p,1,BackAndForth,889,22,4,388,349,345,41,487,354,38,,C,50,3,0,,,,
Minor,more,more,1.767,loicon,6.458,hifreq,0.779,1.089048206,24,0.00%,6.429,0.938,1.02609642,14,0.00%,0,,,1.948,-0.51,30,4.821,0,0,0,500.5,934.27,433.77,medshort,1601.6,SymmetricalOrAlternating,Neutral,Neutral,imrp,6,BackAndForth,786,67,2,332,349,345,455,74,354,20,,B,32,3,0,,,,
Minor,who,who,3.367,medicon,6.233,hifreq,1.135,1.106630166,30,0.00%,6.389,1.145,1.107651849,18,0.00%,0,,,1.921,0.258,30,5.055,0,0,0,400.4,1234.57,834.17,medlong,1534.87,OneHanded,Head,Chin,i,1,None,801,86,22,388,300,63,265,487,180,134,,A,46,2,0,,,,
Minor,why,why,3.306,medicon,6.269,hifreq,1.002,1.177593543,26,0.00%,6.267,1.1,1.116635996,15,0.00%,0,,,2.025,0.145,36,5.06,0,0,0,567.23,1034.37,467.13,medshort,2035.37,OneHanded,Head,Eye,imr,1,Straight,768,27,0,388,300,61,7,487,177,6,,C,41,1,0,,,,
Minor,hello,hello,5.167,hiicon,6.519,hifreq,1.014,1.340774313,27,0.00%,6.294,1.213,1.134120586,17,0.00%,0,,,2.166,1.028,30,4.475,0,0,0,633.97,1234.57,600.6,medshort,1768.44,OneHanded,Head,Eye,imrp,1,Straight,897,64,8,388,300,61,455,487,177,192,,D,55,2,0,,,,
Minor,what_1,what_1,6.581,hiicon,6.407,hifreq,0.971,1.288980048,27,0.00%,6.353,0.996,1.196208718,17,0.00%,0,,,2.166,1.682,31,5.701,0,0,0,367.03,1368.04,1001,long,2335.67,SymmetricalOrAlternating,Neutral,Neutral,imrp,1,BackAndForth,908,118,32,332,349,345,455,487,354,192,,B,65,2,0,,,,
Minor,my,my,6.133,hiicon,6.31,hifreq,1.072,1.120352912,29,3.33%,6.556,0.784,1.196891699,18,0.00%,0,,,1.921,1.689,30,5.538,0,0,0,467.13,667.33,200.2,short,1368.04,OneHanded,Body,TorsoMid,imrp,1,Straight,888,18,2,388,100,6,455,487,177,192,,C,60,1,0,,,,
Minor,no,no,1.314,loicon,6.433,hifreq,1.073,1.26861873,30,0.00%,6.667,0.84,1.280286872,18,0.00%,0,,,2.075,-0.771,35,5.484,0,0,0,433.77,867.53,433.77,medshort,1634.97,OneHanded,Neutral,Neutral,im,3,None,756,7,0,388,349,345,129,88,180,8,,C,41,3,0,,,,
Minor,me,me,7,hiicon,6.76,hifreq,0.597,1.301722796,25,0.00%,6.929,0.267,1.335351737,14,0.00%,0,,,2.016,2.123,27,5.673,0,0,0,333.67,667.33,333.67,medshort,1334.67,OneHanded,Body,TorsoTop,i,1,Straight,813,22,0,388,100,18,265,487,177,134,,B,68,1,0,,,,
Minor,you,you,6.839,hiicon,6.889,hifreq,0.424,1.566144545,27,0.00%,7,0,1.564895526,17,0.00%,0,,,2.166,1.803,31,6.329,0,0,0,333.67,900.9,567.23,medshort,1735.07,OneHanded,Neutral,Neutral,i,1,Straight,881,37,10,388,349,345,265,487,177,134,,D,24,1,0,,,,
Adverb,whatever,whatever,2,loicon,3.88,medfreq,1.59,-0.486819436,25,0.00%,3.571,1.604,-0.646558239,14,0.00%,0,,,2.045,-0.368,30,4.1,0,0,0,500.5,1167.84,667.33,medlong,1735.07,SymmetricalOrAlternating,Neutral,Neutral,imrp,1,BackAndForth,908,118,32,332,349,345,455,487,354,192,,C,54,2,0,,,,
Adverb,forever,forever,2.633,medicon,3.5,medfreq,1.208,-0.367383644,26,0.00%,3.5,1.317,-0.390674064,16,0.00%,1,92.31%,93.75%,1.821,-0.351,30,3.656,1,0,0,567.23,1735.07,1167.84,long,2335.67,OneHanded,Head,Eye,i,1,None,801,86,22,388,300,61,265,487,180,134,,D,72,3,0,,,,
Adverb,loud,loud,3.226,medicon,3.808,medfreq,1.386,-0.181935798,26,0.00%,3.824,1.425,-0.234392422,17,0.00%,0,,,2.166,0.132,31,3.308,0,0,0,633.97,1501.5,867.53,medlong,2135.47,SymmetricalOrAlternating,Head,Other,i,1,BackAndForth,902,27,7,332,300,74,265,487,354,134,,D,7,2,0,,,,
Adverb,scarcely,scarcely,1.5,loicon,4.96,hifreq,1.399,0.23252819,25,0.00%,4.5,1.506,-0.069100266,14,0.00%,0,,,2.045,-0.594,30,1.851,0,0,0,667.33,1201.2,533.87,medshort,1801.8,SymmetricalOrAlternating,Head,Chin,m,3,Circular,667,8,0,332,300,63,30,88,111,23,,B,14,2,0,,,,
Adverb,far,far,3.625,medicon,4.115,medfreq,1.243,-0.004794768,26,0.00%,4.188,1.276,-0.000330913,16,0.00%,0,,,2.009,0.28,24,4.052,0,0,0,667.33,1234.57,567.23,medshort,2736.07,AsymmetricalSameHandshape,Hand,FingerBack,imrp,7,Curved,644,10,1,78,216,21,455,82,125,72,,D,7,3,0,,,,
Adverb,never,never,2,loicon,4.8,hifreq,1.375,0.248053613,30,0.00%,5,1.414,0.229455216,18,0.00%,0,,,2.025,-0.375,27,4.842,0,0,0,900.9,1434.77,533.87,medshort,1735.07,OneHanded,Neutral,Neutral,imrp,1,BackAndForth,943,70,32,388,349,345,455,487,354,192,,C,79,2,0,,,,
Adverb,off_the_point,off_the_point,3.25,medicon,4.889,hifreq,1.649,0.412394301,27,0.00%,4.75,1.693,0.320524474,16,0.00%,1,77.78%,68.75%,2.025,0.131,36,4.43,0,0,0,500.5,1468.14,967.63,medlong,1968.64,AsymmetricalDifferentHandshape,Hand,FingerRadial,i,1,Straight,756,36,10,178,216,33,265,487,177,134,,D,25,1,0,,,,
Adverb,back,back,5.458,hiicon,4.731,hifreq,1.282,0.277462481,26,0.00%,4.938,1.389,0.358134045,16,0.00%,0,,,2.009,1.167,24,5.011,0,0,0,433.77,1334.67,900.9,medlong,2235.57,OneHanded,Body,Other,imrp,7,Straight,777,12,0,388,100,74,455,82,177,72,,D,29,3,0,,,,
Adverb,enough,enough,3.694,medicon,4.741,hifreq,1.483,0.320699388,27,0.00%,4.938,1.611,0.40448046,16,0.00%,1,100.00%,100.00%,2.025,0.337,36,4.408,0,0,0,600.6,1001,400.4,medshort,1801.8,AsymmetricalDifferentHandshape,Hand,FingerRadial,imrp,1,Straight,835,35,5,178,216,33,455,487,177,192,,D,84,1,0,,,,
Adverb,fast,fast,1.361,loicon,5.034,hifreq,1.426,0.393839994,29,0.00%,5.412,1.372,0.498202543,17,0.00%,0,,,2.075,-0.762,36,3.846,0,0,0,300.3,667.33,367.03,medshort,1568.24,SymmetricalOrAlternating,Neutral,Neutral,i,1,Straight,840,41,10,332,349,345,265,487,177,134,,C,16,3,0,,,,
Adverb,pretty,pretty,3.933,medicon,5.533,hifreq,1.224,0.671996149,30,0.00%,5.5,1.339,0.5364033,18,0.00%,0,,,1.921,0.519,30,4.301,0,0,0,367.03,767.43,400.4,medshort,1501.5,OneHanded,Head,Other,imrp,1,None,889,82,10,388,300,74,455,487,180,192,,C,22,1,0,,,,
Adverb,well,well,4.206,medicon,5,hifreq,1.732,0.466327061,27,0.00%,5.125,1.708,0.538191442,16,0.00%,0,,,2.025,0.625,34,5.183,0,0,0,400.4,967.63,567.23,medshort,1835.17,SymmetricalOrAlternating,Neutral,Neutral,imrp,1,Curved,867,78,9,332,349,345,455,487,125,192,,D,77,3,0,,,,
Adverb,finally,finally,2.243,loicon,5.222,hifreq,1.423,0.629194728,27,0.00%,5.25,1.483,0.596418204,16,0.00%,0,,,2.025,-0.36,37,3.777,0,0,0,567.23,1234.57,667.33,medlong,1735.07,SymmetricalOrAlternating,Head,Mouth,i,1,Circular,863,19,6,332,300,40,265,487,111,134,,D,12,1,0,,,,
Adverb,really,really,2.067,loicon,5.8,hifreq,1.354,0.6821149,25,0.00%,5.929,1.439,0.710371011,14,0.00%,1,92.00%,85.71%,2.045,-0.313,30,4.884,0,0,0,467.13,700.7,233.57,short,1468.14,OneHanded,Head,Chin,i,1,Straight,816,67,12,388,300,63,265,487,177,134,,B,21,2,0,,,,
Adverb,later,later,2.75,medicon,5.333,hifreq,1.177,0.636504217,27,0.00%,5.563,1.315,0.734075185,16,0.00%,0,,,2.025,-0.123,36,4.173,0,1,0,533.87,1267.94,734.07,medlong,1768.44,OneHanded,Neutral,Neutral,imrp,1,Straight,923,48,12,388,349,345,455,487,177,192,,D,77,1,0,,,,
Adverb,please,please,2.667,medicon,6.16,hifreq,1.313,0.908372764,25,0.00%,6.143,1.406,0.860082955,14,0.00%,0,,,2.045,-0.059,30,4.749,0,0,0,567.23,1101.1,533.87,medshort,1968.64,OneHanded,Body,TorsoMid,imrp,1,Circular,889,13,3,388,100,6,455,487,111,192,,B,7,2,0,,,,
Adverb,not_yet,not_yet,1.857,loicon,5.519,hifreq,1.122,0.755901699,27,0.00%,5.813,0.911,0.923124202,16,0.00%,0,,,2.025,-0.539,35,4.842,0,0,0,433.77,1368.04,934.27,medlong,2035.37,OneHanded,Neutral,Neutral,imrp,1,None,923,44,12,388,349,345,455,487,180,192,,D,44,1,0,,,,
Adverb,here,here,1.943,loicon,5.704,hifreq,1.203,0.877055105,27,0.00%,5.875,1.025,0.92903019,16,0.00%,0,,,2.025,-0.508,35,5.363,0,0,0,667.33,1568.24,900.9,medlong,2168.84,SymmetricalOrAlternating,Neutral,Neutral,imrp,1,Circular,869,71,3,332,349,345,455,487,111,192,,D,89,1,0,,,,
Adverb,maybe,maybe,5.867,hiicon,6.04,hifreq,1.274,0.843051543,25,0.00%,6.357,1.008,0.984024023,14,0.00%,0,,,1.948,1.55,30,4.674,0,0,0,500.5,934.27,433.77,medshort,1801.8,SymmetricalOrAlternating,Neutral,Neutral,imrp,1,BackAndForth,908,118,32,332,349,345,455,487,354,192,,B,22,3,0,,,,
Adverb,yesterday,yesterday,1.086,loicon,5.889,hifreq,1.121,0.973870458,27,0.00%,6,1.155,0.999415016,16,0.00%,0,,,2.025,-0.903,35,3.693,0,0,0,800.8,1835.17,1034.37,long,2602.6,OneHanded,Head,Chin,thumb,1,Curved,758,20,2,388,300,63,54,487,125,44,,D,20,1,0,,,,
Adverb,now,now,1.722,loicon,5.8,hifreq,1.349,0.833059238,30,0.00%,6.333,1.029,1.032941459,18,0.00%,0,,,2.075,-0.607,36,5.213,0,0,0,500.5,934.27,433.77,medshort,2002,SymmetricalOrAlternating,Neutral,Neutral,p,1,Straight,773,28,3,332,349,345,41,487,177,38,,C,62,3,0,,,,
Adverb,there,there,6.258,hiicon,5.963,hifreq,1.285,1.001419103,27,0.00%,6.176,1.131,1.097709033,17,0.00%,0,,,2.166,1.519,31,5.346,0,0,0,500.5,1167.84,667.33,medlong,1801.8,OneHanded,Neutral,Neutral,i,1,Straight,881,37,10,388,349,345,265,487,177,134,,D,60,2,0,,,,
Adverb,home,home,1.1,loicon,6.48,hifreq,0.653,1.137880022,25,0.00%,6.571,0.646,1.122924023,14,0.00%,0,,,1.948,-0.865,30,4.597,0,0,0,600.6,1001,400.4,medshort,1701.7,OneHanded,Head,CheekNose,imrp,6,Curved,789,18,1,388,300,45,455,74,125,20,,B,63,3,0,,,,
Adjective,catholic,catholic,5.1,hiicon,2.92,medfreq,1.441,-1.07060492,25,0.00%,2.786,1.188,-1.169490424,14,0.00%,0,,,1.948,1.145,30,2.804,0,0,0,567.23,1134.47,567.23,medshort,1868.54,OneHanded,Head,Forehead,im,1,Other,759,25,0,388,300,26,129,487,46,66,,B,52,3,0,,,,
Adjective,blind,blind,3.885,medicon,3.32,medfreq,1.909,-0.793043445,25,0.00%,3.071,2.129,-0.882983187,14,0.00%,0,,,2.016,0.462,26,3.369,0,0,0,266.93,667.33,400.4,medshort,1434.77,OneHanded,Head,Eye,im,5,Curved,622,4,0,388,300,61,129,108,125,5,,B,16,1,0,,,,
Adjective,indian,indian,2.167,loicon,3.138,medfreq,1.597,-0.730999654,29,0.00%,3.118,1.453,-0.777170172,17,0.00%,0,,,2.075,-0.394,36,2.246,0,0,0,567.23,667.33,100.1,short,1601.6,OneHanded,Head,Forehead,thumb,1,None,751,51,1,388,300,26,54,487,180,44,,C,9,3,0,,,,
Adjective,thin,thin,1.704,loicon,3.333,medfreq,1.493,-0.56954632,30,0.00%,6.333,0.907,-0.749906757,18,0.00%,0,,,2.025,-0.506,27,3.013,0,0,0,533.87,1101.1,567.23,medshort,1735.07,SymmetricalOrAlternating,Neutral,Neutral,p,1,Straight,773,28,3,332,349,345,41,487,177,38,,C,2,2,0,,,,
Adjective,jealous,jealous,1.444,loicon,3.433,medfreq,1.406,-0.494924823,30,0.00%,3.167,1.383,-0.746101363,18,0.00%,0,,,2.075,-0.738,36,3.291,0,1,0,600.6,867.53,266.93,short,2569.24,OneHanded,Head,CheekNose,p,3,Circular,586,1,0,388,300,63,41,88,111,1,,C,51,3,0,,,,
Adjective,crazy,crazy,6.36,hiicon,2.962,medfreq,1.536,-0.650734393,26,0.00%,2.813,1.328,-0.722404016,16,0.00%,1,61.54%,62.50%,2.009,1.669,25,4.143,0,0,0,600.6,1501.5,900.9,medlong,1868.54,OneHanded,Head,Other,i,1,Circular,802,48,6,388,300,74,265,487,111,134,,D,40,3,0,,,,
Adjective,lonely,lonely,1.867,loicon,3.72,medfreq,1.595,-0.527934549,25,0.00%,3.571,1.453,-0.635915616,14,0.00%,0,,,1.948,-0.493,30,3.328,0,0,0,567.23,1034.37,467.13,medshort,1868.54,OneHanded,Head,Chin,i,1,BackAndForth,861,90,7,388,300,63,265,487,354,134,,B,78,3,0,,,,
Adjective,humble,humble,1.846,loicon,3.2,medfreq,1.031,-0.418093938,30,0.00%,2.778,0.878,-0.599233777,18,0.00%,1,100.00%,100.00%,2.048,-0.63,39,2.7,1,0,0,367.03,1334.67,967.63,medlong,1801.8,OneHanded,Head,Chin,i,1,None,801,86,22,388,300,63,265,487,180,134,,A,9,1,0,,,,
Adjective,gullible,gullible,1.423,loicon,3.433,medfreq,1.357,-0.509489403,30,0.00%,3.444,1.338,-0.596522768,18,0.00%,0,,,2.025,-0.661,26,1.81,0,0,0,266.93,967.63,700.7,medlong,1935.27,OneHanded,Body,Neck,i,1,Curved,806,19,3,388,100,11,265,487,125,134,,C,58,2,0,,,,
Adjective,jewish,jewish,1.889,loicon,3.267,medfreq,1.68,-0.645908075,30,0.00%,3.667,1.91,-0.521574927,18,0.00%,0,,,2.075,-0.537,36,2.847,0,0,0,333.67,700.7,367.03,medshort,1634.97,OneHanded,Head,Chin,imrp,3,BackAndForth,860,34,1,388,300,63,455,88,354,34,,C,32,3,0,,,,
Adjective,rude,rude,1.444,loicon,3.75,medfreq,1.539,-0.567155641,24,4.00%,3.769,1.301,-0.510452637,13,7.14%,1,95.83%,100.00%,2.016,-0.701,27,3.052,0,0,0,600.6,800.8,200.2,short,1668.34,AsymmetricalDifferentHandshape,Hand,Palm,m,3,Straight,439,8,0,178,216,91,30,88,177,23,,B,26,1,0,,,,
Adjective,loyal,loyal,2.72,medicon,3.038,medfreq,1.113,-0.642929307,26,0.00%,3.25,0.931,-0.499085431,16,0.00%,0,,,2.009,-0.122,25,2.788,0,1,0,433.77,1568.24,1134.47,long,2035.37,OneHanded,Body,Clavicle,i,3,Circular,660,3,0,388,100,41,265,88,111,17,,D,17,3,0,,,,
Adjective,deep,deep,4.5,medicon,3.567,medfreq,1.331,-0.439642659,30,0.00%,3.667,1.283,-0.463714219,18,0.00%,0,,,2.075,0.719,36,2.894,0,0,0,533.87,934.27,400.4,medshort,2135.47,AsymmetricalDifferentHandshape,Hand,Palm,i,4,Straight,562,14,1,178,216,91,265,52,177,16,,C,6,3,0,,,,
Adjective,shiny,shiny,2.353,medicon,3.259,medfreq,1.318,-0.497676157,27,0.00%,3.313,1.352,-0.457970565,16,0.00%,1,51.85%,56.25%,2.025,-0.319,34,2.601,0,1,0,567.23,1368.04,800.8,medlong,2302.3,AsymmetricalDifferentHandshape,Hand,PalmBack,m,3,BackAndForth,556,9,2,178,216,24,30,88,354,23,,D,91,1,0,,,,
Adjective,strict,strict,1.8,loicon,3.8,medfreq,1.627,-0.302576851,30,0.00%,3.778,1.665,-0.418812972,18,0.00%,0,,,1.921,-0.541,30,2.555,0,0,0,333.67,867.53,533.87,medshort,1434.77,OneHanded,Head,CheekNose,im,2,None,611,18,0,388,300,45,129,76,180,19,,C,47,1,0,,,,
Adjective,light_weight,light_weight,2.667,medicon,3.867,medfreq,1.306,-0.261864577,30,0.00%,3.778,1.215,-0.413054382,18,0.00%,0,,,1.921,-0.127,30,1.778,0,0,0,400.4,734.07,333.67,medshort,1668.34,SymmetricalOrAlternating,Neutral,Neutral,m,3,Curved,565,10,0,332,349,345,30,88,125,23,,C,12,1,0,,,,
Adjective,shy,shy,2.111,loicon,3.88,medfreq,1.691,-0.448904947,25,0.00%,3.929,1.639,-0.402113685,14,0.00%,0,,,2.016,-0.361,27,2.972,0,0,0,533.87,867.53,333.67,medshort,1601.6,OneHanded,Head,CheekNose,imrp,5,None,783,33,7,388,300,45,455,108,180,89,,B,40,1,0,,,,
Adjective,guilty,guilty,1.708,loicon,3.538,medfreq,1.334,-0.340536476,26,0.00%,3.563,1.209,-0.369765023,16,0.00%,0,,,2.009,-0.642,24,3.502,0,1,0,700.7,1434.77,734.07,medlong,1968.64,OneHanded,Body,Clavicle,i,4,BackAndForth,759,11,1,388,100,41,265,52,354,16,,D,85,3,0,,,,
Adjective,stupid_1,stupid_1,3.767,medicon,4.1,medfreq,1.749,-0.141480312,30,0.00%,3.833,1.618,-0.369712523,18,0.00%,1,76.67%,77.78%,1.821,0.169,30,3.38,0,0,0,600.6,767.43,166.83,short,1935.27,OneHanded,Head,Forehead,im,1,Straight,793,42,3,388,300,26,129,487,177,66,,C,58,1,0,,,,
Adjective,ugly,ugly,3.633,medicon,4.1,medfreq,1.517,-0.134027895,30,0.00%,3.889,1.53,-0.364363666,18,0.00%,0,,,1.921,0.378,30,3.333,0,0,0,567.23,1434.77,867.53,medlong,1668.34,OneHanded,Head,UpperLip,i,1,Straight,816,67,12,388,300,7,265,487,177,134,,B,56,1,0,,,,
Adjective,friendly,friendly,4.63,hiicon,3.933,medfreq,1.484,-0.208293782,30,0.00%,3.944,1.552,-0.312187784,18,0.00%,0,,,2.025,0.908,27,3.124,0,0,0,633.97,1167.84,533.87,medshort,2202.2,SymmetricalOrAlternating,Head,Other,imrp,1,Straight,895,32,8,332,300,74,455,487,177,192,,C,31,2,0,,,,
Adjective,impossible,impossible,2.296,loicon,4.542,medfreq,1.474,-0.06826101,24,4.00%,4.154,1.519,-0.308704939,13,7.14%,0,,,2.016,-0.274,27,3.479,0,0,0,533.87,934.27,400.4,medshort,1801.8,AsymmetricalDifferentHandshape,Hand,Palm,p,1,BackAndForth,752,26,3,178,216,91,41,487,354,38,,B,32,1,0,,,,
Adjective,mean_1,mean_1,1.367,loicon,4.4,medfreq,1.414,-0.128918654,25,0.00%,4.143,1.406,-0.285723419,14,0.00%,1,96.00%,92.86%,2.045,-0.663,30,2.972,0,0,0,433.77,767.43,333.67,medshort,1501.5,SymmetricalOrAlternating,Neutral,Neutral,imrp,5,Straight,733,51,5,332,349,345,455,108,177,89,,B,69,2,0,,,,
Adjective,shocked,shocked,4.833,hiicon,4.037,medfreq,1.16,-0.05078214,27,0.00%,3.75,1.183,-0.243507411,16,0.00%,1,51.85%,68.75%,1.821,0.735,30,2.777,1,0,0,767.43,1601.6,834.17,medlong,2435.77,Other,Head,Eye,i,1,None,751,23,22,17,300,61,265,487,180,134,,D,23,1,0,,,,
Adjective,perfect,perfect,2.1,loicon,3.654,medfreq,1.355,-0.243182796,26,0.00%,3.813,1.424,-0.196893326,16,0.00%,1,80.77%,75.00%,1.821,-0.692,30,3.908,0,0,0,567.23,1401.4,834.17,medlong,2068.74,SymmetricalOrAlternating,Neutral,Neutral,i,6,Other,655,8,0,332,349,345,265,74,46,42,,D,8,1,0,,,,
Adjective,pink,pink,1.233,loicon,4.467,medfreq,1.592,0.040412442,30,0.00%,4.278,1.674,-0.175390895,18,0.00%,0,,,1.921,-0.817,30,3.162,0,1,0,934.27,1368.04,433.77,medshort,2602.6,OneHanded,Head,Chin,im,Stacked,BackAndForth,719,8,0,388,300,63,129,13,354,13,,C,74,1,0,,,,
Adjective,scared,scared,4.967,hiicon,4.4,medfreq,1.472,-0.119279326,25,0.00%,4.357,1.447,-0.157579559,14,0.00%,0,,,1.948,1.076,30,3.833,0,0,0,1034.37,1368.04,333.67,medshort,2102.1,SymmetricalOrAlternating,Neutral,Neutral,imrp,1,BackAndForth,908,118,32,332,349,345,455,487,354,192,,B,79,3,0,,,,
Adjective,weak,weak,2.481,medicon,3.967,medfreq,1.426,-0.200920922,30,0.00%,4.222,1.309,-0.154301107,18,0.00%,0,,,2.025,-0.162,27,3.206,0,0,0,800.8,1835.17,1034.37,long,2335.67,AsymmetricalDifferentHandshape,Hand,Palm,imrp,1,BackAndForth,885,64,18,178,216,91,455,487,354,192,,C,73,2,0,,,,
Adjective,fat,fat,6.3,hiicon,4.133,medfreq,1.456,-0.104282169,30,0.00%,4.278,1.32,-0.134542367,18,0.00%,0,,,1.921,1.794,30,3.608,0,0,0,333.67,867.53,533.87,medshort,1668.34,SymmetricalOrAlternating,Neutral,Neutral,imrp,1,Curved,867,78,9,332,349,345,455,487,125,192,,C,11,1,0,,,,
Adjective,poor,poor,1.704,loicon,3.833,medfreq,1.555,-0.258817938,30,0.00%,4.222,1.396,-0.126498094,18,0.00%,0,,,2.025,-0.524,27,3.819,0,0,0,467.13,867.53,400.4,medshort,1701.7,OneHanded,Arm,ElbowBack,imrp,3,BackAndForth,836,4,0,388,27,1,455,88,354,34,,C,11,2,0,,,,
Adjective,honest,honest,1.63,loicon,4.833,hifreq,1.129,0.095269222,24,4.00%,4.538,1.05,-0.122924353,13,7.14%,0,,,2.016,-0.608,27,3.567,0,1,0,400.4,767.43,367.03,medshort,1434.77,AsymmetricalDifferentHandshape,Hand,FingerFront,im,1,Straight,703,33,2,178,216,12,129,487,177,66,,B,28,1,0,,,,
Adjective,high,high,3.731,medicon,4.4,medfreq,1.632,0.069577519,30,0.00%,4.278,1.674,-0.121938558,18,0.00%,0,,,2.025,0.435,26,3.998,0,1,0,333.67,600.6,266.93,short,1668.34,OneHanded,Neutral,Neutral,im,1,Curved,858,17,2,388,349,345,129,487,125,66,,C,45,2,0,,,,
Adjective,drunk,drunk,1.639,loicon,3.967,medfreq,1.671,-0.232474656,30,0.00%,4.333,1.715,-0.116470457,18,0.00%,0,,,2.075,-0.645,36,3.592,0,0,0,500.5,967.63,467.13,medshort,1901.9,OneHanded,Head,Other,thumb,1,Curved,758,20,2,388,300,74,54,487,125,44,,C,77,3,0,,,,
Adjective,stubborn,stubborn,2.367,medicon,4.64,hifreq,1.524,0.028301783,25,0.00%,4.5,1.225,-0.082359752,14,0.00%,0,,,1.948,-0.234,30,2.744,0,0,0,667.33,1034.37,367.03,medshort,1968.64,OneHanded,Head,Eye,imrp,1,None,889,82,10,388,300,61,455,487,46,192,,B,86,3,0,,,,
Adjective,slow,slow,2.033,loicon,4.64,hifreq,1.497,0.015837896,25,0.00%,4.5,1.401,-0.078629947,14,0.00%,0,,,2.045,-0.339,30,3.589,0,0,0,433.77,967.63,533.87,medshort,1634.97,AsymmetricalSameHandshape,Hand,PalmBack,imrp,1,Straight,831,35,5,78,216,24,455,487,177,192,,B,41,2,0,,,,
Adjective,brave,brave,2.533,medicon,4.522,medfreq,1.238,-0.082716652,23,0.00%,4.583,0.996,-0.077927528,12,0.00%,1,56.52%,58.33%,1.948,-0.161,30,3.209,0,0,0,367.03,834.17,467.13,medshort,1434.77,SymmetricalOrAlternating,Body,Clavicle,imrp,5,Straight,696,16,4,332,100,41,455,108,177,89,,B,50,3,0,,,,
Adjective,wet,wet,1.7,loicon,4.52,medfreq,1.447,-0.059788355,25,0.00%,4.5,1.605,-0.070539226,14,0.00%,1,96.00%,92.86%,2.045,-0.511,30,3.301,0,0,0,500.5,1001,500.5,medshort,1701.7,SymmetricalOrAlternating,Neutral,Neutral,imrp,3,Straight,750,38,3,332,349,345,455,88,177,34,,D,53,3,0,,,,
Adjective,oral,oral,4.429,medicon,4.3,medfreq,1.664,-0.044402197,30,0.00%,4.444,1.653,-0.068768766,18,0.00%,0,,,2.075,0.665,35,2.34,0,0,0,433.77,1134.47,700.7,medlong,1768.44,OneHanded,Head,Mouth,im,2,Circular,615,7,0,388,300,40,129,76,111,19,,C,24,3,0,,,,
Adjective,alone,alone,2.161,loicon,3.963,medfreq,1.427,-0.131820241,27,0.00%,4.176,1.551,-0.057886538,17,0.00%,0,,,2.166,-0.37,31,4.197,0,0,0,500.5,1768.44,1267.94,long,2602.6,OneHanded,Neutral,Neutral,i,1,Circular,877,22,3,388,349,345,265,487,111,134,,D,24,2,0,,,,
Adjective,possible,possible,1.7,loicon,4.792,hifreq,1.444,0.013129938,24,4.00%,4.692,1.548,-0.050826761,13,7.14%,0,,,2.045,-0.5,30,3.765,0,0,0,467.13,934.27,467.13,medshort,1534.87,SymmetricalOrAlternating,Neutral,Neutral,imrp,7,BackAndForth,772,80,12,332,349,345,455,82,354,72,,B,5,2,0,,,,
